Timestamp,Irradiance (W/m²),Temp (°C),Humidity (%),Rain (mm),Wind (m/s)
2021-08-19 17:00,328.82,33.7,64.48,0,2.89
2021-08-19 18:00,267.59,28.19,66.26,0,2.28
2021-08-19 19:00,70.17,30.31,79.56,0,3.15
2021-08-19 20:00,0,27.29,83.69,0,2.12
2021-08-19 21:00,13.46,25.16,81.18,0,1.94
2021-08-19 22:00,4.41,26.74,74.39,0,2.0
2021-08-19 23:00,14.12,29.88,80.22,0,2.72
2021-08-20 00:00,20.8,25.78,75.36,0,1.26
2021-08-20 01:00,2.42,26.64,81.01,0,1.6
2021-08-20 02:00,27.16,25.43,86.98,0,2.49
2021-08-20 03:00,0,26.93,78.72,0,1.91
2021-08-20 04:00,20.19,27.73,78.58,0,2.35
2021-08-20 05:00,0,26.25,72.24,5.64,2.85
2021-08-20 06:00,91.1,28.57,75.12,0,2.18
2021-08-20 07:00,305.95,28.33,64.82,6.49,2.8
2021-08-20 08:00,553.03,28.9,65.27,0,3.0
2021-08-20 09:00,460.68,33.42,52.98,0,5.04
2021-08-20 10:00,634.32,30.97,53.75,0,4.16
2021-08-20 11:00,837.98,33.65,62.43,0,2.94
2021-08-20 12:00,709.23,36.3,48.38,0,2.81
2021-08-20 13:00,479.76,33.76,51.36,0,2.43
2021-08-20 14:00,755.76,35.7,61.85,0,4.05
2021-08-20 15:00,627.95,33.95,55.19,0,4.5
2021-08-20 16:00,649.61,31.59,64.67,0,2.73
2021-08-20 17:00,518.21,29.03,61.47,0,1.79
2021-08-20 18:00,199.51,32.02,77.8,0,3.1
2021-08-20 19:00,43.53,29.68,82.66,0,2.64
2021-08-20 20:00,0,25.01,71.54,0,1.5
2021-08-20 21:00,0,25.4,85.43,0,1.68
2021-08-20 22:00,11.47,25.74,80.16,0,1.69
2021-08-20 23:00,0,28.82,92.78,0,2.58
2021-08-21 00:00,23.34,27.85,72.21,0,2.07
2021-08-21 01:00,21.08,24.94,83.24,0,2.25
2021-08-21 02:00,13.2,23.21,79.32,0,2.28
2021-08-21 03:00,0,29.12,69.41,0,1.44
2021-08-21 04:00,14.61,26.05,84.39,0,2.64
2021-08-21 05:00,0,26.71,76.44,0,1.84
2021-08-21 06:00,60.87,27.89,85.2,0,2.16
2021-08-21 07:00,265.53,29.75,62.86,0,2.75
2021-08-21 08:00,449.87,29.64,67.15,0,2.59
2021-08-21 09:00,596.85,31.72,54.07,0,4.16
2021-08-21 10:00,719.59,32.45,49.5,0,4.42
2021-08-21 11:00,623.2,32.15,48.89,0,5.47
2021-08-21 12:00,829.16,35.07,41.71,0,3.42
2021-08-21 13:00,778.06,34.61,58.75,0,3.54
2021-08-21 14:00,1042.27,36.85,58.44,0,3.47
2021-08-21 15:00,668.43,32.98,47.77,0,2.25
2021-08-21 16:00,598.74,32.95,63.42,0,1.85
2021-08-21 17:00,412.45,34.18,59.45,0,3.5
2021-08-21 18:00,306.63,30.51,65.36,0,1.41
2021-08-21 19:00,51.86,27.92,75.43,0,2.36
2021-08-21 20:00,10.33,23.67,68.45,0,2.22
2021-08-21 21:00,0,27.49,75.77,0,3.27
2021-08-21 22:00,0,26.29,83.24,0,2.84
2021-08-21 23:00,0,28.34,68.4,0,2.47
2021-08-22 00:00,0,26.99,79.54,0,3.17
2021-08-22 01:00,0,26.48,82.58,0,4.15
2021-08-22 02:00,15.13,26.83,76.69,0,2.53
2021-08-22 03:00,0,29.07,93.98,0,2.48
2021-08-22 04:00,0.76,27.7,76.48,0,2.39
2021-08-22 05:00,11.08,31.58,74.6,0,2.01
2021-08-22 06:00,57.9,25.75,78.39,0,1.55
2021-08-22 07:00,228.56,30.29,78.42,0,3.6
2021-08-22 08:00,413.92,28.83,61.53,0,2.23
2021-08-22 09:00,582.06,30.05,61.25,0,3.07
2021-08-22 10:00,802.86,31.64,54.85,0,2.73
2021-08-22 11:00,640.1,33.08,45.92,0,2.89
2021-08-22 12:00,1026.3,31.86,44.4,0,3.45
2021-08-22 13:00,674.41,33.28,55.14,0,4.05
2021-08-22 14:00,575.82,31.0,48.06,0,3.95
2021-08-22 15:00,567.91,32.67,67.38,0,2.83
2021-08-22 16:00,640.13,32.98,65.5,0,1.53
2021-08-22 17:00,542.97,27.64,61.32,0,2.94
2021-08-22 18:00,309.96,31.2,75.74,0,2.8
2021-08-22 19:00,29.8,26.3,88.34,3.4,2.25
2021-08-22 20:00,28.5,28.88,85.16,0,2.05
2021-08-22 21:00,0,27.29,76.39,0,2.88
2021-08-22 22:00,0,26.63,70.97,0,1.88
2021-08-22 23:00,8.54,27.93,82.57,0,1.16
2021-08-23 00:00,16.22,25.23,89.2,0,2.28
2021-08-23 01:00,0,26.54,83.63,0,1.72
2021-08-23 02:00,15.03,24.52,81.6,0,1.34
2021-08-23 03:00,0.72,26.15,76.99,0,2.68
2021-08-23 04:00,11.34,27.83,76.8,0,1.46
2021-08-23 05:00,0,29.38,76.86,0,1.83
2021-08-23 06:00,126.86,28.02,75.53,0,1.9
2021-08-23 07:00,283.64,26.56,74.71,0,2.69
Timestamp,Irradiance (W/m²),Temp (°C),Humidity (%),Rain (mm),Wind (m/s)
2021-08-23 08:00,410.23,31.93,72.61,0,2.02
2021-08-23 09:00,405.64,31.58,54.24,0,3.21
2021-08-23 10:00,370.53,31.83,58.34,0,3.27
2021-08-23 11:00,516.94,31.22,47.24,0,4.24
2021-08-23 12:00,533.47,35.31,41.45,0,3.76
2021-08-23 13:00,680.73,32.7,54.65,4.47,4.05
2021-08-23 14:00,969.18,36.6,40.48,4.58,3.6
2021-08-23 15:00,560.61,31.04,52.26,0,3.01
2021-08-23 16:00,570.89,31.06,54.25,0,3.7
2021-08-23 17:00,296.42,32.76,62.13,0,2.9
2021-08-23 18:00,262.28,28.48,71.77,0,2.21
2021-08-23 19:00,37.3,29.7,79.85,0,2.52
2021-08-23 20:00,20.3,25.2,74.66,0,3.32
2021-08-23 21:00,2.03,26.03,80.84,0,1.29
2021-08-23 22:00,0.09,25.6,73.84,0,1.36
2021-08-23 23:00,14.49,26.62,81.05,0,1.81
2021-08-24 00:00,0,23.16,84.07,0,1.59
2021-08-24 01:00,20.04,26.73,79.15,0,2.42
2021-08-24 02:00,38.61,25.0,80.99,0,2.7
2021-08-24 03:00,1.01,25.96,72.73,0,2.19
2021-08-24 04:00,9.16,25.49,73.04,0,2.86
2021-08-24 05:00,7.86,24.14,75.3,0,1.94
2021-08-24 06:00,62.28,27.63,64.68,0,3.09
2021-08-24 07:00,300.31,28.0,71.9,0,3.2
2021-08-24 08:00,412.67,28.96,65.58,0,3.07
2021-08-24 09:00,697.65,31.23,63.48,0,1.49
2021-08-24 10:00,480.94,33.15,63.23,0,3.05
2021-08-24 11:00,668.27,32.04,47.65,0,3.45
2021-08-24 12:00,1057.8,34.71,52.89,0,2.58
2021-08-24 13:00,708.66,34.75,58.73,0,3.98
2021-08-24 14:00,590.77,33.44,59.96,0,4.4
2021-08-24 15:00,545.77,34.75,57.47,0,3.28
2021-08-24 16:00,521.47,32.78,52.94,0,3.56
2021-08-24 17:00,341.76,32.11,64.47,0,3.85
2021-08-24 18:00,249.55,30.21,71.33,0,3.74
2021-08-24 19:00,35.26,27.74,84.28,0,1.08
2021-08-24 20:00,0,25.37,79.32,0,1.72
2021-08-24 21:00,0,29.49,80.99,0,2.25
2021-08-24 22:00,12.6,28.76,80.19,0,2.07
2021-08-24 23:00,0,27.15,67.27,0,2.17
2021-08-25 00:00,1.18,25.38,70.7,0,3.4
2021-08-25 01:00,0,26.47,79.46,0,1.95
2021-08-25 02:00,0,27.03,67.76,0,2.07
2021-08-25 03:00,21.57,25.32,76.63,0,1.98
2021-08-25 04:00,18.63,26.02,67.6,0,3.11
2021-08-25 05:00,33.76,27.11,82.26,0,2.26
2021-08-25 06:00,103.42,26.39,70.06,0,1.76
2021-08-25 07:00,325.66,28.37,77.4,0,1.74
2021-08-25 08:00,406.59,30.44,64.12,0,3.69
2021-08-25 09:00,679.58,30.57,55.48,0,3.81
2021-08-25 10:00,662.4,31.48,56.21,0,3.62
2021-08-25 11:00,643.17,35.77,40.8,0,4.12
2021-08-25 12:00,1031.21,33.74,44.24,0,3.31
2021-08-25 13:00,696.69,35.88,53.39,0,3.92
2021-08-25 14:00,737.96,33.86,48.87,0,2.68
2021-08-25 15:00,774.55,34.22,65.6,0,3.32
2021-08-25 16:00,544.13,32.36,59.26,0,2.09
2021-08-25 17:00,275.09,34.37,67.54,0,2.3
2021-08-25 18:00,345.39,32.15,74.47,0,0.93
2021-08-25 19:00,37.22,31.14,74.93,0,2.63
2021-08-25 20:00,0,28.29,85.67,0,3.37
2021-08-25 21:00,17.67,25.36,73.7,0,2.72
2021-08-25 22:00,37.32,29.41,75.86,0,2.8
2021-08-25 23:00,8.28,27.57,72.87,0,2.21
2021-08-26 00:00,0,25.87,87.46,0,2.34
2021-08-26 01:00,27.64,24.61,83.59,0,2.4
2021-08-26 02:00,0,30.19,79.2,0,2.54
2021-08-26 03:00,0,27.65,82.6,0,1.52
2021-08-26 04:00,0,26.36,84.26,0,2.91
2021-08-26 05:00,0,28.55,76.56,0,1.42
2021-08-26 06:00,73.01,27.15,77.91,0,2.42
2021-08-26 07:00,257.79,29.86,70.74,0,2.49
2021-08-26 08:00,400.15,28.37,77.13,0,2.1
2021-08-26 09:00,602.41,29.81,62.17,0,3.82
2021-08-26 10:00,877.18,35.72,56.81,0,3.93
2021-08-26 11:00,721.22,34.09,61.8,0,3.89
2021-08-26 12:00,888.15,32.46,50.66,0,4.07
2021-08-26 13:00,942.69,34.31,44.83,0,3.08
2021-08-26 14:00,804.67,35.04,49.4,0,3.56
2021-08-26 15:00,398.54,33.48,50.27,0,2.55
2021-08-26 16:00,565.76,31.11,65.51,0,3.57
2021-08-26 17:00,339.02,31.69,59.46,0,2.75
2021-08-26 18:00,254.82,30.92,69.87,0,1.92
2021-08-26 19:00,105.68,27.04,80.3,0,3.55
2021-08-26 20:00,3.07,25.76,84.46,0,2.74
2021-08-26 21:00,5.31,25.65,79.79,0,3.88
2021-08-26 22:00,5.87,28.08,85.34,0,2.85
2021-08-26 23:00,24.81,29.92,68.84,0,1.32
2021-08-27 00:00,0,26.07,90.36,0,2.82
2021-08-27 01:00,27.86,29.67,82.57,0,2.2
2021-08-27 02:00,37.75,24.12,68.1,3.34,3.01
2021-08-27 03:00,2.99,24.29,82.26,0,2.04
2021-08-27 04:00,0,27.99,88.66,7.71,1.96
2021-08-27 05:00,21.08,28.72,81.24,0,2.06
2021-08-27 06:00,75.37,27.75,75.01,0,3.16
2021-08-27 07:00,192.87,29.4,67.65,0,3.05
2021-08-27 08:00,452.28,33.56,61.13,0,2.72
2021-08-27 09:00,213.81,33.64,63.03,0,3.79
2021-08-27 10:00,506.75,33.23,44.3,0,5.42
2021-08-27 11:00,422.08,32.1,43.51,0,4.7
2021-08-27 12:00,536.83,31.94,54.14,0,3.48
2021-08-27 13:00,534.28,35.13,44.03,0,3.65
2021-08-27 14:00,666.44,36.02,58.36,0,2.66
2021-08-27 15:00,632.78,32.72,56.71,0,2.36
2021-08-27 16:00,459.86,29.14,57.44,0,2.46
2021-08-27 17:00,453.35,27.92,61.56,0,2.78
2021-08-27 18:00,280.27,31.59,66.54,0,2.6
2021-08-27 19:00,60.67,26.15,69.86,0,1.91
2021-08-27 20:00,0,27.39,69.21,4.58,3.87
2021-08-27 21:00,32.96,28.96,81.11,0,1.13
2021-08-27 22:00,33.24,24.75,91.43,0,1.99
2021-08-27 23:00,0,28.19,77.12,0,3.44
2021-08-28 00:00,0,26.34,83.47,0,2.74
2021-08-28 01:00,10.07,25.94,70.67,0,1.43
2021-08-28 02:00,33.48,28.93,83.71,0,1.88
2021-08-28 03:00,6.9,28.36,77.13,0,3.29
2021-08-28 04:00,0,27.11,62.82,0,2.91
2021-08-28 05:00,23.48,25.74,68.63,0,1.76
2021-08-28 06:00,125.58,27.21,77.29,0,2.88
2021-08-28 07:00,292.64,31.37,62.69,0,2.56
2021-08-28 08:00,284.93,31.53,51.34,0,2.75
2021-08-28 09:00,592.07,31.49,65.23,0,3.5
2021-08-28 10:00,704.22,34.68,39.16,0,3.64
2021-08-28 11:00,533.09,33.56,51.42,0,3.77
2021-08-28 12:00,673.1,31.99,47.64,0,4.23
2021-08-28 13:00,896.56,31.75,60.14,0,3.53
2021-08-28 14:00,467.66,33.71,57.66,0,4.17
2021-08-28 15:00,650.81,36.29,62.78,0,4.48
2021-08-28 16:00,542.09,35.45,71.29,0,2.42
2021-08-28 17:00,370.93,34.01,56.63,0,2.26
2021-08-28 18:00,232.12,31.97,69.48,0,3.54
2021-08-28 19:00,20.95,29.03,79.92,0,2.16
2021-08-28 20:00,0,25.26,87.87,0,2.09
2021-08-28 21:00,0,25.09,87.15,0,1.83
2021-08-28 22:00,1.62,31.11,71.82,0,1.37
2021-08-28 23:00,0,25.8,66.9,0,1.59
2021-08-29 00:00,17.65,26.45,73.26,4.92,2.04
2021-08-29 01:00,36.18,29.82,72.44,0,1.64
2021-08-29 02:00,0,24.97,71.97,0,2.62
2021-08-29 03:00,0,27.02,90.29,0,3.1
2021-08-29 04:00,0,25.06,83.08,0,2.03
2021-08-29 05:00,0,28.86,83.12,0,1.63
2021-08-29 06:00,104.66,29.12,74.04,0,2.38
2021-08-29 07:00,342.26,29.26,70.67,0,2.68
2021-08-29 08:00,354.09,30.15,62.76,0,4.51
2021-08-29 09:00,476.95,30.35,61.65,0,3.15
2021-08-29 10:00,630.83,30.82,64.08,0,2.74
2021-08-29 11:00,858.1,31.85,54.1,0,3.33
2021-08-29 12:00,744.07,35.64,51.9,0,4.88
2021-08-29 13:00,849.26,35.15,48.08,0,4.04
2021-08-29 14:00,571.03,29.72,39.4,0,5.08
2021-08-29 15:00,722.02,32.89,52.06,0,3.55
2021-08-29 16:00,582.88,32.72,70.11,0,2.67
2021-08-29 17:00,373.26,29.81,69.14,0,1.51
2021-08-29 18:00,198.86,28.1,69.01,0,1.72
2021-08-29 19:00,27.97,28.7,72.55,0,2.15
2021-08-29 20:00,3.84,28.49,75.83,0,2.33
2021-08-29 21:00,18.32,28.17,74.04,0,1.82
2021-08-29 22:00,0,26.42,71.03,7.58,1.87
2021-08-29 23:00,18.24,25.9,71.77,0,1.31
2021-08-30 00:00,4.47,28.46,92.33,6.62,3.0
2021-08-30 01:00,0,26.86,71.6,0,2.99
2021-08-30 02:00,25.59,28.85,72.07,1.71,2.47
2021-08-30 03:00,40.47,27.33,80.5,0,3.23
2021-08-30 04:00,0.4,28.1,67.57,0,3.51
2021-08-30 05:00,0,29.06,81.19,0,2.31
2021-08-30 06:00,71.11,25.27,78.44,0,2.04
2021-08-30 07:00,300.46,27.31,67.29,0,3.77
2021-08-30 08:00,473.21,32.54,56.43,0,2.22
2021-08-30 09:00,609.86,32.91,49.52,0,3.6
2021-08-30 10:00,684.49,33.95,50.02,0,2.7
2021-08-30 11:00,426.89,35.6,56.85,0,3.33
2021-08-30 12:00,821.26,34.42,52.01,0,4.97
2021-08-30 13:00,968.87,33.41,64.06,0,5.34
2021-08-30 14:00,640.67,34.31,48.59,0,3.78
2021-08-30 15:00,697.36,32.26,59.93,7.48,4.18
2021-08-30 16:00,495.71,32.86,64.15,0,3.82
2021-08-30 17:00,433.39,30.46,61.87,0,3.32
2021-08-30 18:00,239.17,30.15,72.21,0,2.97
2021-08-30 19:00,0,30.14,80.49,0,2.51
2021-08-30 20:00,0,27.5,77.54,0,1.47
2021-08-30 21:00,0,26.38,83.26,0,1.92
2021-08-30 22:00,7.97,25.58,83.24,0,2.24
2021-08-30 23:00,4.04,29.08,75.83,0,2.09
2021-08-31 00:00,0,26.25,74.14,0,1.1
2021-08-31 01:00,0,25.12,67.96,0,3.92
2021-08-31 02:00,0,25.62,76.71,0,1.92
2021-08-31 03:00,66.22,25.85,82.24,6.46,1.75
2021-08-31 04:00,15.71,26.54,70.73,0,1.1
2021-08-31 05:00,0,29.86,72.51,0,2.55
2021-08-31 06:00,107.53,26.13,78.84,0,2.29
2021-08-31 07:00,288.5,29.96,72.75,0,4.04
2021-08-31 08:00,505.14,27.86,59.82,0,2.71
2021-08-31 09:00,602.99,32.06,55.0,0,2.79
2021-08-31 10:00,594.2,33.53,55.34,0,3.87
2021-08-31 11:00,592.64,33.23,42.72,0,4.0
2021-08-31 12:00,796.47,33.78,42.38,0,2.7
2021-08-31 13:00,607.42,35.46,38.44,0,3.96
2021-08-31 14:00,589.05,35.71,48.53,0,4.35
2021-08-31 15:00,750.79,32.71,66.82,6.84,3.51
2021-08-31 16:00,627.58,32.78,62.35,0,3.57
2021-08-31 17:00,447.97,30.43,67.45,0,2.24
2021-08-31 18:00,225.21,27.31,65.22,0,1.88
2021-08-31 19:00,30.08,28.4,70.01,0,2.03
2021-08-31 20:00,0,29.19,76.68,0,1.09
2021-08-31 21:00,11.61,28.11,75.34,5.54,2.49
2021-08-31 22:00,0,26.18,76.07,0,3.87
2021-08-31 23:00,0,25.73,90.48,1.17,2.09
